market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
LASALGAON(MS),April,2014,261547,306,1344,888,MH,LASALGAON,April-2014
LASALGAON(MS),April,2015,351124,394,1410,1093,MH,LASALGAON,April-2015
LASALGAON(MS),April,2016,250742,391,906,779,MH,LASALGAON,April-2016
LASALGAON(MS),May,1996,237574,154,312,269,MH,LASALGAON,May-1996
LASALGAON(MS),May,1997,251132,123,238,213,MH,LASALGAON,May-1997
LASALGAON(MS),May,1998,233819,97,381,321,MH,LASALGAON,May-1998
LASALGAON(MS),May,1999,199710,180,648,533,MH,LASALGAON,May-1999
LASALGAON(MS),May,2000,207700,35,287,188,MH,LASALGAON,May-2000
LASALGAON(MS),May,2001,198160,52,297,223,MH,LASALGAON,May-2001
LASALGAON(MS),May,2002,307034,35,261,187,MH,LASALGAON,May-2002
LASALGAON(MS),May,2003,298130,111,387,340,MH,LASALGAON,May-2003
LASALGAON(MS),May,2004,262106,142,399,303,MH,LASALGAON,May-2004
LASALGAON(MS),May,2005,186382,47,323,187,MH,LASALGAON,May-2005
LASALGAON(MS),May,2006,317721,105,320,208,MH,LASALGAON,May-2006
LASALGAON(MS),May,2007,304004,278,614,482,MH,LASALGAON,May-2007
LASALGAON(MS),May,2008,425780,174,327,246,MH,LASALGAON,May-2008
LASALGAON(MS),May,2009,346707,206,605,483,MH,LASALGAON,May-2009
LASALGAON(MS),May,2010,164225,218,709,552,MH,LASALGAON,May-2010
LASALGAON(MS),May,2011,179763,179,663,549,MH,LASALGAON,May-2011
LASALGAON(MS),May,2012,353360,140,533,372,MH,LASALGAON,May-2012
LASALGAON(MS),May,2013,274920,616,1067,912,MH,LASALGAON,May-2013
LASALGAON(MS),May,2014,338372,300,1461,988,MH,LASALGAON,May-2014
LASALGAON(MS),May,2015,399992,604,1685,1198,MH,LASALGAON,May-2015
LASALGAON(MS),May,2016,339277,340,929,770,MH,LASALGAON,May-2016
LASALGAON(MS),June,1996,175308,229,413,367,MH,LASALGAON,June-1996
LASALGAON(MS),June,1997,138178,64,237,195,MH,LASALGAON,June-1997
LASALGAON(MS),June,1998,272471,158,703,583,MH,LASALGAON,June-1998
LASALGAON(MS),June,1999,179780,186,554,443,MH,LASALGAON,June-1999
LASALGAON(MS),June,2000,232644,33,327,177,MH,LASALGAON,June-2000
LASALGAON(MS),June,2001,280932,96,348,308,MH,LASALGAON,June-2001
LASALGAON(MS),June,2002,215520,54,350,297,MH,LASALGAON,June-2002
LASALGAON(MS),June,2003,237440,204,490,448,MH,LASALGAON,June-2003
LASALGAON(MS),June,2004,213767,131,456,381,MH,LASALGAON,June-2004
LASALGAON(MS),June,2005,182565,63,411,274,MH,LASALGAON,June-2005
LASALGAON(MS),June,2006,265321,120,410,331,MH,LASALGAON,June-2006
LASALGAON(MS),June,2007,144160,435,870,768,MH,LASALGAON,June-2007
LASALGAON(MS),June,2008,378525,210,464,376,MH,LASALGAON,June-2008
LASALGAON(MS),June,2009,177015,238,816,660,MH,LASALGAON,June-2009
LASALGAON(MS),June,2010,134595,210,788,599,MH,LASALGAON,June-2010
LASALGAON(MS),June,2011,181725,228,841,725,MH,LASALGAON,June-2011
LASALGAON(MS),June,2012,324365,152,614,475,MH,LASALGAON,June-2012
LASALGAON(MS),June,2013,216030,806,1544,1385,MH,LASALGAON,June-2013
LASALGAON(MS),June,2014,270205,453,1767,1367,MH,LASALGAON,June-2014
LASALGAON(MS),June,2015,351605,733,1980,1554,MH,LASALGAON,June-2015
LASALGAON(MS),June,2016,287120,343,966,844,MH,LASALGAON,June-2016
LASALGAON(MS),July,1996,156282,229,406,368,MH,LASALGAON,July-1996
LASALGAON(MS),July,1997,235057,37,225,168,MH,LASALGAON,July-1997
LASALGAON(MS),July,1998,158223,263,932,844,MH,LASALGAON,July-1998
LASALGAON(MS),July,1999,180555,188,483,429,MH,LASALGAON,July-1999
LASALGAON(MS),July,2000,231626,59,302,204,MH,LASALGAON,July-2000
LASALGAON(MS),July,2001,194034,174,389,359,MH,LASALGAON,July-2001
LASALGAON(MS),July,2002,256294,85,397,358,MH,LASALGAON,July-2002
LASALGAON(MS),July,2003,199729,252,502,459,MH,LASALGAON,July-2003
LASALGAON(MS),July,2004,203020,194,433,366,MH,LASALGAON,July-2004
LASALGAON(MS),July,2005,192020,112,581,344,MH,LASALGAON,July-2005
LASALGAON(MS),July,2006,217182,133,406,309,MH,LASALGAON,July-2006
LASALGAON(MS),July,2007,243280,683,914,856,MH,LASALGAON,July-2007
LASALGAON(MS),July,2008,318417,534,785,703,MH,LASALGAON,July-2008
LASALGAON(MS),July,2009,279840,243,695,610,MH,LASALGAON,July-2009
LASALGAON(MS),July,2010,264372,198,803,651,MH,LASALGAON,July-2010
LASALGAON(MS),July,2011,184347,314,918,843,MH,LASALGAON,July-2011
LASALGAON(MS),July,2012,340655,157,657,534,MH,LASALGAON,July-2012
LASALGAON(MS),July,2013,188508,1228,2217,2102,MH,LASALGAON,July-2013
LASALGAON(MS),July,2014,233690,945,2310,1886,MH,LASALGAON,July-2014
LASALGAON(MS),July,2015,231948,1209,2392,2118,MH,LASALGAON,July-2015
LASALGAON(MS),July,2016,60720,393,943,829,MH,LASALGAON,July-2016
LASALGAON(MS),August,1996,173892,164,388,340,MH,LASALGAON,August-1996
LASALGAON(MS),August,1997,235143,43,257,210,MH,LASALGAON,August-1997
LASALGAON(MS),August,1998,112556,332,1459,1343,MH,LASALGAON,August-1998
LASALGAON(MS),August,1999,134955,177,427,397,MH,LASALGAON,August-1999
LASALGAON(MS),August,2000,250288,65,342,278,MH,LASALGAON,August-2000
LASALGAON(MS),August,2001,200958,181,602,532,MH,LASALGAON,August-2001
LASALGAON(MS),August,2002,205068,126,487,442,MH,LASALGAON,August-2002
LASALGAON(MS),August,2003,208150,273,562,507,MH,LASALGAON,August-2003
LASALGAON(MS),August,2004,221511,243,449,389,MH,LASALGAON,August-2004
LASALGAON(MS),August,2005,193688,250,751,639,MH,LASALGAON,August-2005
LASALGAON(MS),August,2006,209481,126,446,346,MH,LASALGAON,August-2006
LASALGAON(MS),August,2007,219996,838,1262,1179,MH,LASALGAON,August-2007
LASALGAON(MS),August,2008,262570,578,890,776,MH,LASALGAON,August-2008
LASALGAON(MS),August,2009,249515,233,754,656,MH,LASALGAON,August-2009
LASALGAON(MS),August,2010,221141,202,977,859,MH,LASALGAON,August-2010
LASALGAON(MS),August,2011,145980,373,1166,1084,MH,LASALGAON,August-2011
LASALGAON(MS),August,2012,300643,167,756,593,MH,LASALGAON,August-2012
LASALGAON(MS),August,2013,132903,1708,3965,3694,MH,LASALGAON,August-2013
LASALGAON(MS),August,2014,228355,589,2005,1610,MH,LASALGAON,August-2014
LASALGAON(MS),August,2015,61147,2343,4616,4124,MH,LASALGAON,August-2015
LASALGAON(MS),August,2016,237087,275,858,706,MH,LASALGAON,August-2016
LASALGAON(MS),September,1996,138648,145,363,317,MH,LASALGAON,September-1996
LASALGAON(MS),September,1997,252960,35,318,241,MH,LASALGAON,September-1997
LASALGAON(MS),September,1998,100767,386,2001,1908,MH,LASALGAON,September-1998
LASALGAON(MS),September,1999,98877,206,659,619,MH,LASALGAON,September-1999
LASALGAON(MS),September,2000,214857,62,380,303,MH,LASALGAON,September-2000
LASALGAON(MS),September,2001,211026,126,588,497,MH,LASALGAON,September-2001
LASALGAON(MS),September,2002,169212,94,507,436,MH,LASALGAON,September-2002
LASALGAON(MS),September,2003,187333,241,614,537,MH,LASALGAON,September-2003
LASALGAON(MS),September,2004,177640,244,473,400,MH,LASALGAON,September-2004
LASALGAON(MS),September,2005,159196,317,1071,920,MH,LASALGAON,September-2005
LASALGAON(MS),September,2006,246130,126,528,358,MH,LASALGAON,September-2006
LASALGAON(MS),September,2007,174015,861,1580,1475,MH,LASALGAON,September-2007
LASALGAON(MS),September,2008,213235,421,786,643,MH,LASALGAON,September-2008
LASALGAON(MS),September,2009,258355,227,785,666,MH,LASALGAON,September-2009
LASALGAON(MS),September,2010,187605,234,1520,1353,MH,LASALGAON,September-2010
LASALGAON(MS),September,2011,123625,347,1206,1056,MH,LASALGAON,September-2011
LASALGAON(MS),September,2012,207828,149,716,490,MH,LASALGAON,September-2012
LASALGAON(MS),September,2013,75145,2056,4930,4593,MH,LASALGAON,September-2013
LASALGAON(MS),September,2014,285620,326,1940,1340,MH,LASALGAON,September-2014
LASALGAON(MS),September,2015,34925,2405,4573,4130,MH,LASALGAON,September-2015
LASALGAON(MS),September,2016,217497,117,625,420,MH,LASALGAON,September-2016
LASALGAON(MS),October,1996,149113,160,560,492,MH,LASALGAON,October-1996
LASALGAON(MS),October,1997,208213,45,412,331,MH,LASALGAON,October-1997
LASALGAON(MS),October,1998,40024,500,2954,2632,MH,LASALGAON,October-1998
LASALGAON(MS),October,1999,94707,202,664,611,MH,LASALGAON,October-1999
LASALGAON(MS),October,2000,181765,109,552,440,MH,LASALGAON,October-2000
LASALGAON(MS),October,2001,229926,113,619,547,MH,LASALGAON,October-2001
LASALGAON(MS),October,2002,130732,153,686,577,MH,LASALGAON,October-2002
LASALGAON(MS),October,2003,108321,388,929,748,MH,LASALGAON,October-2003
LASALGAON(MS),October,2004,156268,235,631,502,MH,LASALGAON,October-2004
LASALGAON(MS),October,2005,73833,568,1326,1175,MH,LASALGAON,October-2005
LASALGAON(MS),October,2006,170520,135,602,419,MH,LASALGAON,October-2006
LASALGAON(MS),October,2007,101965,722,1486,1358,MH,LASALGAON,October-2007
LASALGAON(MS),October,2008,247350,373,856,612,MH,LASALGAON,October-2008
LASALGAON(MS),October,2009,290545,575,1568,1368,MH,LASALGAON,October-2009
LASALGAON(MS),October,2010,136230,352,1639,1393,MH,LASALGAON,October-2010
LASALGAON(MS),October,2011,161650,445,1047,844,MH,LASALGAON,October-2011
LASALGAON(MS),October,2012,321063,245,1011,802,MH,LASALGAON,October-2012
LASALGAON(MS),October,2013,42100,1770,5040,4197,MH,LASALGAON,October-2013
LASALGAON(MS),October,2014,156115,500,1790,1422,MH,LASALGAON,October-2014
LASALGAON(MS),October,2015,30532,1581,3614,3248,MH,LASALGAON,October-2015
LASALGAON(MS),October,2016,238523,150,862,597,MH,LASALGAON,October-2016
LASALGAON(MS),November,1996,96295,138,498,376,MH,LASALGAON,November-1996
LASALGAON(MS),November,1997,145358,117,852,711,MH,LASALGAON,November-1997
LASALGAON(MS),November,1998,49798,245,2080,1689,MH,LASALGAON,November-1998
LASALGAON(MS),November,1999,136140,157,537,439,MH,LASALGAON,November-1999
LASALGAON(MS),November,2000,179130,183,756,601,MH,LASALGAON,November-2000
LASALGAON(MS),November,2001,131803,185,889,745,MH,LASALGAON,November-2001
LASALGAON(MS),November,2002,164663,159,487,389,MH,LASALGAON,November-2002
LASALGAON(MS),November,2003,230372,312,740,597,MH,LASALGAON,November-2003
LASALGAON(MS),November,2004,133382,147,550,386,MH,LASALGAON,November-2004
LASALGAON(MS),November,2005,37705,710,1263,1134,MH,LASALGAON,November-2005
LASALGAON(MS),November,2006,193125,121,823,600,MH,LASALGAON,November-2006
LASALGAON(MS),November,2007,138732,554,867,724,MH,LASALGAON,November-2007
LASALGAON(MS),November,2008,206577,581,1107,917,MH,LASALGAON,November-2008
LASALGAON(MS),November,2009,172545,599,1951,1417,MH,LASALGAON,November-2009
LASALGAON(MS),November,2010,186705,240,2813,1452,MH,LASALGAON,November-2010
LASALGAON(MS),November,2011,164585,445,1149,763,MH,LASALGAON,November-2011
LASALGAON(MS),November,2012,256677,327,1357,1049,MH,LASALGAON,November-2012
LASALGAON(MS),November,2013,175083,1311,3737,2983,MH,LASALGAON,November-2013
LASALGAON(MS),November,2014,70545,740,1646,1432,MH,LASALGAON,November-2014
LASALGAON(MS),November,2015,178713,1565,2968,2134,MH,LASALGAON,November-2015
LASALGAON(MS),November,2016,154117,308,1532,921,MH,LASALGAON,November-2016
LASALGAON(MS),December,1996,240615,138,451,385,MH,LASALGAON,December-1996
LASALGAON(MS),December,1997,106968,118,1144,837,MH,LASALGAON,December-1997
LASALGAON(MS),December,1998,153905,442,1152,1069,MH,LASALGAON,December-1998
LASALGAON(MS),December,1999,286748,153,350,306,MH,LASALGAON,December-1999
LASALGAON(MS),December,2000,336645,302,580,512,MH,LASALGAON,December-2000
LASALGAON(MS),December,2001,257505,140,477,413,MH,LASALGAON,December-2001
LASALGAON(MS),December,2002,418649,94,316,244,MH,LASALGAON,December-2002
LASALGAON(MS),December,2003,381268,361,774,679,MH,LASALGAON,December-2003
LASALGAON(MS),December,2004,332186,110,426,319,MH,LASALGAON,December-2004
LASALGAON(MS),December,2005,265712,412,636,548,MH,LASALGAON,December-2005
LASALGAON(MS),December,2006,368625,399,897,700,MH,LASALGAON,December-2006
LASALGAON(MS),December,2007,425447,372,618,458,MH,LASALGAON,December-2007
LASALGAON(MS),December,2008,412130,790,1258,1079,MH,LASALGAON,December-2008
LASALGAON(MS),December,2009,240935,472,2013,1263,MH,LASALGAON,December-2009
LASALGAON(MS),December,2010,185620,284,3749,2011,MH,LASALGAON,December-2010
LASALGAON(MS),December,2011,213720,223,803,575,MH,LASALGAON,December-2011
LASALGAON(MS),December,2012,498275,586,1390,1207,MH,LASALGAON,December-2012
LASALGAON(MS),December,2013,343533,955,1690,1335,MH,LASALGAON,December-2013
LASALGAON(MS),December,2014,246504,884,1705,1514,MH,LASALGAON,December-2014
LASALGAON(MS),December,2015,438498,923,1690,1280,MH,LASALGAON,December-2015
LASALGAON(MS),December,2016,431097,219,928,629,MH,LASALGAON,December-2016
LONAND(MS),January,1998,9800,910,1640,1340,MH,LONAND,January-1998
LONAND(MS),January,1999,12000,333,617,502,MH,LONAND,January-1999
LONAND(MS),January,2000,25243,137,293,243,MH,LONAND,January-2000
LONAND(MS),January,2001,22420,294,570,456,MH,LONAND,January-2001
LONAND(MS),January,2002,59985,100,333,238,MH,LONAND,January-2002
LONAND(MS),January,2004,28500,578,902,799,MH,LONAND,January-2004
LONAND(MS),January,2005,12750,168,445,336,MH,LONAND,January-2005
LONAND(MS),January,2006,45400,169,344,273,MH,LONAND,January-2006
LONAND(MS),January,2007,13032,379,1171,829,MH,LONAND,January-2007
LONAND(MS),January,2008,56549,157,415,315,MH,LONAND,January-2008
LONAND(MS),January,2009,28819,528,1646,1297,MH,LONAND,January-2009
LONAND(MS),January,2010,16100,413,1520,1131,MH,LONAND,January-2010
LONAND(MS),January,2011,5900,983,3337,2492,MH,LONAND,January-2011
LONAND(MS),January,2012,19300,213,526,446,MH,LONAND,January-2012
LONAND(MS),January,2013,18950,871,1610,1357,MH,LONAND,January-2013
LONAND(MS),January,2014,43262,522,1079,900,MH,LONAND,January-2014
LONAND(MS),January,2015,12401,557,1375,1050,MH,LONAND,January-2015
LONAND(MS),January,2016,21261,650,1600,1200,MH,LONAND,January-2016
LONAND(MS),January,2017,2306,250,911,750,MH,LONAND,January-2017
LONAND(MS),February,1998,16250,438,1053,731,MH,LONAND,February-1998
LONAND(MS),February,1999,25500,144,284,243,MH,LONAND,February-1999
LONAND(MS),February,2000,43280,175,342,254,MH,LONAND,February-2000
LONAND(MS),February,2001,11922,290,350,308,MH,LONAND,February-2001
LONAND(MS),February,2002,13500,175,255,225,MH,LONAND,February-2002
LONAND(MS),February,2003,7569,50,240,165,MH,LONAND,February-2003
LONAND(MS),February,2004,31950,464,732,652,MH,LONAND,February-2004
LONAND(MS),February,2005,31200,112,362,299,MH,LONAND,February-2005
LONAND(MS),February,2006,8400,117,254,197,MH,LONAND,February-2006
LONAND(MS),February,2007,38453,381,1034,819,MH,LONAND,February-2007
LONAND(MS),February,2008,56990,110,362,293,MH,LONAND,February-2008
LONAND(MS),February,2009,49000,478,1191,1056,MH,LONAND,February-2009
LONAND(MS),February,2010,37800,400,1136,950,MH,LONAND,February-2010
LONAND(MS),February,2011,15000,500,954,800,MH,LONAND,February-2011
LONAND(MS),February,2012,35000,238,445,388,MH,LONAND,February-2012
LONAND(MS),February,2013,33100,971,1510,1304,MH,LONAND,February-2013
LONAND(MS),February,2014,64032,325,768,619,MH,LONAND,February-2014
LONAND(MS),February,2015,18263,675,1722,1363,MH,LONAND,February-2015
LONAND(MS),February,2016,49380,417,1023,813,MH,LONAND,February-2016
LONAND(MS),March,1998,75000,293,397,355,MH,LONAND,March-1998
LONAND(MS),March,1999,23000,217,292,260,MH,LONAND,March-1999
LONAND(MS),March,2000,18664,110,242,198,MH,LONAND,March-2000
LONAND(MS),March,2001,58030,141,329,261,MH,LONAND,March-2001
LONAND(MS),March,2002,35000,50,186,138,MH,LONAND,March-2002
LONAND(MS),March,2003,33746,115,266,221,MH,LONAND,March-2003
LONAND(MS),March,2004,28700,200,431,369,MH,LONAND,March-2004
LONAND(MS),March,2005,39125,89,307,259,MH,LONAND,March-2005
LONAND(MS),March,2006,21600,126,242,213,MH,LONAND,March-2006
LONAND(MS),March,2007,28733,286,669,513,MH,LONAND,March-2007
LONAND(MS),March,2008,90602,132,353,285,MH,LONAND,March-2008
LONAND(MS),March,2009,55136,346,778,692,MH,LONAND,March-2009
LONAND(MS),March,2010,57300,250,721,627,MH,LONAND,March-2010
LONAND(MS),March,2011,40750,381,591,538,MH,LONAND,March-2011
LONAND(MS),March,2012,61000,225,465,410,MH,LONAND,March-2012
LONAND(MS),March,2013,36750,793,1105,989,MH,LONAND,March-2013
LONAND(MS),March,2014,71764,400,876,725,MH,LONAND,March-2014
LONAND(MS),March,2015,24889,620,1355,1140,MH,LONAND,March-2015
LONAND(MS),March,2016,55508,300,784,650,MH,LONAND,March-2016
LONAND(MS),April,1998,25000,255,290,265,MH,LONAND,April-1998
LONAND(MS),April,1999,46100,232,381,330,MH,LONAND,April-1999
LONAND(MS),April,2000,15982,41,183,130,MH,LONAND,April-2000
LONAND(MS),April,2001,29000,150,280,226,MH,LONAND,April-2001
LONAND(MS),April,2002,51000,104,206,164,MH,LONAND,April-2002
LONAND(MS),April,2003,22000,156,340,272,MH,LONAND,April-2003
LONAND(MS),April,2004,10450,150,395,333,MH,LONAND,April-2004
LONAND(MS),April,2005,28400,119,292,235,MH,LONAND,April-2005
LONAND(MS),April,2006,15600,105,233,187,MH,LONAND,April-2006
LONAND(MS),April,2007,18170,200,556,409,MH,LONAND,April-2007
LONAND(MS),April,2008,18546,88,294,247,MH,LONAND,April-2008
LONAND(MS),April,2009,33610,232,548,489,MH,LONAND,April-2009
LONAND(MS),April,2010,16500,260,576,455,MH,LONAND,April-2010
LONAND(MS),April,2011,28450,300,602,535,MH,LONAND,April-2011
LONAND(MS),April,2012,25000,250,475,418,MH,LONAND,April-2012
LONAND(MS),April,2013,27700,679,1034,925,MH,LONAND,April-2013
LONAND(MS),April,2014,16354,425,971,788,MH,LONAND,April-2014
LONAND(MS),April,2015,4883,633,1421,1133,MH,LONAND,April-2015
LONAND(MS),April,2016,25169,250,807,625,MH,LONAND,April-2016
LONAND(MS),May,1998,5000,325,406,375,MH,LONAND,May-1998
LONAND(MS),May,1999,11032,250,521,433,MH,LONAND,May-1999
LONAND(MS),May,2000,6750,35,205,143,MH,LONAND,May-2000
LONAND(MS),May,2001,10650,73,250,192,MH,LONAND,May-2001
LONAND(MS),May,2002,16730,86,219,165,MH,LONAND,May-2002
LONAND(MS),May,2003,27523,143,354,262,MH,LONAND,May-2003
LONAND(MS),May,2004,2250,205,394,307,MH,LONAND,May-2004
LONAND(MS),May,2005,950,100,284,235,MH,LONAND,May-2005
LONAND(MS),May,2006,6800,80,203,163,MH,LONAND,May-2006
LONAND(MS),May,2007,2466,296,626,506,MH,LONAND,May-2007
LONAND(MS),May,2008,683,100,305,225,MH,LONAND,May-2008
LONAND(MS),May,2009,3810,259,559,493,MH,LONAND,May-2009
LONAND(MS),May,2010,3820,250,656,463,MH,LONAND,May-2010
LONAND(MS),May,2011,4350,271,636,514,MH,LONAND,May-2011
LONAND(MS),May,2012,500,150,430,375,MH,LONAND,May-2012
LONAND(MS),May,2013,1750,633,1246,1100,MH,LONAND,May-2013
LONAND(MS),May,2014,10009,429,1277,1007,MH,LONAND,May-2014
LONAND(MS),May,2015,2638,680,1684,1380,MH,LONAND,May-2015
LONAND(MS),May,2016,12201,279,824,644,MH,LONAND,May-2016
LONAND(MS),June,1998,860,483,607,547,MH,LONAND,June-1998
LONAND(MS),June,1999,2700,320,505,430,MH,LONAND,June-1999
LONAND(MS),June,2000,3050,84,213,162,MH,LONAND,June-2000
LONAND(MS),June,2001,1700,100,335,220,MH,LONAND,June-2001
LONAND(MS),June,2002,4800,125,331,270,MH,LONAND,June-2002
LONAND(MS),June,2003,1700,233,490,396,MH,LONAND,June-2003
LONAND(MS),June,2004,440,250,416,325,MH,LONAND,June-2004
LONAND(MS),June,2005,250,150,301,260,MH,LONAND,June-2005
LONAND(MS),June,2006,1700,125,325,275,MH,LONAND,June-2006
LONAND(MS),June,2007,539,426,915,788,MH,LONAND,June-2007
LONAND(MS),June,2008,379,200,451,338,MH,LONAND,June-2008
LONAND(MS),June,2009,508,425,815,708,MH,LONAND,June-2009
LONAND(MS),June,2010,2913,280,704,585,MH,LONAND,June-2010
LONAND(MS),June,2011,1410,336,819,625,MH,LONAND,June-2011
LONAND(MS),June,2012,425,267,606,520,MH,LONAND,June-2012
LONAND(MS),June,2013,780,929,1680,1508,MH,LONAND,June-2013
LONAND(MS),June,2014,2350,600,1784,1490,MH,LONAND,June-2014
LONAND(MS),June,2015,313,800,2101,1775,MH,LONAND,June-2015
LONAND(MS),June,2016,9248,281,994,763,MH,LONAND,June-2016
LONAND(MS),July,1998,425,680,870,775,MH,LONAND,July-1998
LONAND(MS),July,1999,559,200,461,404,MH,LONAND,July-1999
LONAND(MS),July,2000,2100,58,235,178,MH,LONAND,July-2000
LONAND(MS),July,2001,1450,183,389,280,MH,LONAND,July-2001
LONAND(MS),July,2002,3000,108,363,287,MH,LONAND,July-2002
LONAND(MS),July,2003,189,313,459,406,MH,LONAND,July-2003
LONAND(MS),July,2004,599,188,403,319,MH,LONAND,July-2004
LONAND(MS),July,2005,32,250,431,400,MH,LONAND,July-2005
LONAND(MS),July,2007,30,600,951,825,MH,LONAND,July-2007
LONAND(MS),July,2009,372,275,777,638,MH,LONAND,July-2009
LONAND(MS),July,2010,3150,350,805,588,MH,LONAND,July-2010
LONAND(MS),July,2011,565,400,882,683,MH,LONAND,July-2011
LONAND(MS),July,2012,475,338,626,547,MH,LONAND,July-2012
LONAND(MS),July,2013,300,1133,2333,1933,MH,LONAND,July-2013
LONAND(MS),July,2014,646,867,2275,1767,MH,LONAND,July-2014
LONAND(MS),July,2015,258,900,1850,1650,MH,LONAND,July-2015
LONAND(MS),July,2016,1903,280,811,615,MH,LONAND,July-2016
LONAND(MS),August,1998,650,667,1250,1083,MH,LONAND,August-1998
LONAND(MS),August,1999,2717,260,477,380,MH,LONAND,August-1999
LONAND(MS),August,2000,1625,95,218,165,MH,LONAND,August-2000
LONAND(MS),August,2001,1727,270,593,450,MH,LONAND,August-2001
LONAND(MS),August,2002,2086,200,461,410,MH,LONAND,August-2002
LONAND(MS),August,2003,260,425,601,500,MH,LONAND,August-2003
LONAND(MS),August,2004,3345,154,389,279,MH,LONAND,August-2004
LONAND(MS),August,2006,300,100,400,275,MH,LONAND,August-2006
LONAND(MS),August,2007,498,963,1344,1113,MH,LONAND,August-2007
LONAND(MS),August,2009,433,300,651,550,MH,LONAND,August-2009
LONAND(MS),August,2010,597,313,895,703,MH,LONAND,August-2010
LONAND(MS),August,2011,300,575,1326,1088,MH,LONAND,August-2011
LONAND(MS),August,2012,225,375,675,583,MH,LONAND,August-2012
LONAND(MS),August,2013,148,1033,3292,2400,MH,LONAND,August-2013
LONAND(MS),August,2014,535,750,1850,1550,MH,LONAND,August-2014
LONAND(MS),August,2015,128,2700,4100,3600,MH,LONAND,August-2015
LONAND(MS),August,2016,2830,171,736,546,MH,LONAND,August-2016
LONAND(MS),September,1998,1350,1267,1583,1400,MH,LONAND,September-1998
LONAND(MS),September,1999,36941,463,673,597,MH,LONAND,September-1999
LONAND(MS),September,2000,7550,163,426,353,MH,LONAND,September-2000
